,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,SalePrice
696,30.0,125457.08256880734,6000.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,124834.05172413793,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,7.0,1921.0,1950,170094.8115687993,176563.76987447697,147215.9781553398,154805.59210526315,2,2,149508.12223974764,178375.568627451,3,1,182896.38943028485,616.0,616.0,1,2.0,1.0,2,4.0,7,2,6,2006,171367.35477505918,173311.0876460768,89000.0
697,20.0,186641.26585577757,6420.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,128219.7,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,7.0,1952.0,1952,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,217630.31607418857,178375.568627451,1,1,122196.89361702128,1148.0,1148.0,1,2.0,1.0,2,6.0,7,2,9,2006,171367.35477505918,173311.0876460768,123500.0
698,20.0,186641.26585577757,8450.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,136793.13513513515,138400.0,177573.58892733563,181533.3168032787,173044.18112947658,5.0,7.5,1965.0,2009,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,3,149508.12223974764,178375.568627451,4,1,182896.38943028485,894.0,894.0,1,3.0,1.0,2,5.0,7,2,4,2010,171367.35477505918,173311.0876460768,138500.0
699,120.0,213539.5923076923,4282.0,177526.0560522696,223401.43902439025,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,7.0,5.0,2004.0,2004,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1391.0,1391.0,2,2.0,1.0,3,5.0,7,2,7,2008,171367.35477505918,173311.0876460768,196000.0
700,20.0,186641.26585577757,14331.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,239529.3552631579,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,8.0,5.0,2002.0,2002,206094.0541958042,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1800.0,1800.0,2,3.0,1.0,3,7.0,7,2,5,2006,171367.35477505918,173311.0876460768,312500.0
701,20.0,186641.26585577757,9600.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,189050.0684931507,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,1969.0,1969,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1164.0,1164.0,1,3.0,1.0,2,6.0,7,2,7,2006,143973.2558139535,173311.0876460768,140000.0
702,60.0,186641.26585577757,12438.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,275573.5,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,2006.0,2006,206094.0541958042,176563.76987447697,208407.1941747573,208990.51785714287,4,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1264.0,2576.0,2,4.0,1.0,4,10.0,7,2,7,2006,254032.98770491802,251881.22,340037.5
703,145.0,125457.08256880734,7630.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,127030.9424778761,142475.4814814815,177573.58892733563,128432.25806451614,203636.7393258427,5.0,7.5,1900.0,1996,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,3,131366.67465753425,178375.568627451,3,1,182896.38943028485,1032.0,1812.0,2,4.0,1.0,3,8.0,7,0,5,2010,171367.35477505918,173311.0876460768,140000.0
704,20.0,186641.26585577757,8400.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,2004.0,2005,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1484.0,1484.0,2,3.0,1.0,3,7.0,7,2,5,2010,171367.35477505918,173311.0876460768,213000.0
705,145.0,125457.08256880734,5600.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,100123.78378378379,180544.67460317462,177573.58892733563,128432.25806451614,203636.7393258427,4.0,5.0,1930.0,1950,206094.0541958042,176563.76987447697,208407.1941747573,154805.59210526315,1,1,107365.625,178375.568627451,1,0,182896.38943028485,372.0,1092.0,2,3.0,1.0,1,7.0,4,0,7,2010,171367.35477505918,173311.0876460768,55000.0
706,20.0,186641.26585577757,17673.5,177526.0560522696,223401.43902439025,201440.97222222222,177358.8269362577,213260.81914893616,0,212565.42857142858,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,1971.0,2002,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1824.0,1824.0,2,2.0,1.0,3,5.0,7,2,6,2007,171367.35477505918,173311.0876460768,302000.0
707,120.0,186641.26585577757,6240.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,288322.5779220779,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,8.0,5.0,2006.0,2006,206094.0541958042,176563.76987447697,149016.80681818182,149386.43691588784,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1324.0,1324.0,2,2.0,1.0,3,6.0,7,2,12,2009,171367.35477505918,173311.0876460768,254000.0
708,60.0,186641.26585577757,9018.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,2007.0,2007,206094.0541958042,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,728.0,1456.0,2,3.0,1.0,3,8.0,7,2,7,2007,254032.98770491802,251881.22,179540.0
709,20.0,186641.26585577757,7162.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,136793.13513513515,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,7.0,1966.0,1966,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,217630.31607418857,178375.568627451,2,1,182896.38943028485,904.0,904.0,1,3.0,1.0,2,6.0,7,2,12,2008,171367.35477505918,142517.09405940594,109900.0
710,30.0,186641.26585577757,4130.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,124834.05172413793,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,3.0,6.0,1935.0,2003,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,149508.12223974764,178375.568627451,3,1,182896.38943028485,729.0,729.0,1,2.0,1.0,2,5.0,2,0,7,2008,171367.35477505918,173311.0876460768,52000.0
711,50.0,74528.0,8712.0,177526.0560522696,162895.42864864864,220184.57,177358.8269362577,174008.3174904943,1,100123.78378378379,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,4.0,7.0,1900.0,1950,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,165959.16666666666,178375.568627451,3,1,182896.38943028485,859.0,1178.0,1,2.0,1.0,2,7.0,7,0,1,2010,171367.35477505918,142517.09405940594,102776.0
712,120.0,186641.26585577757,4671.0,177526.0560522696,200291.10640495867,220184.57,177358.8269362577,174008.3174904943,2,275573.5,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,8.0,5.0,1988.0,1989,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,3,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,1228.0,1228.0,2,2.0,1.0,3,5.0,7,2,10,2008,171367.35477505918,173311.0876460768,189000.0
713,145.0,186641.26585577757,9873.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,124834.05172413793,181205.75,177573.58892733563,128432.25806451614,173044.18112947658,4.0,5.0,1970.0,1970,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,164689.80555555556,2,0,182896.38943028485,960.0,960.0,1,3.0,1.0,2,6.0,7,2,5,2006,171367.35477505918,173311.0876460768,129000.0
714,60.0,186641.26585577757,13517.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,213260.81914893616,2,136793.13513513515,138400.0,177573.58892733563,181533.3168032787,203636.7393258427,6.0,7.5,1976.0,2005,170094.8115687993,176563.76987447697,159924.63513513515,168112.38732394367,3,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,725.0,1479.0,2,3.0,1.0,3,6.0,7,2,3,2010,171367.35477505918,173311.0876460768,130500.0
715,20.0,186641.26585577757,10140.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,189050.0684931507,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,6.0,5.0,1974.0,1974,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1350.0,1350.0,2,3.0,1.0,2,7.0,7,2,8,2009,171367.35477505918,173311.0876460768,165000.0
716,70.0,125457.08256880734,10800.0,177526.0560522696,162895.42864864864,143104.07936507938,177358.8269362577,174008.3174904943,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,7.5,1890.0,1998,170094.8115687993,176563.76987447697,147215.9781553398,208990.51785714287,2,3,131366.67465753425,178375.568627451,4,1,182896.38943028485,1576.0,2554.0,1,3.0,1.0,2,8.0,7,1,7,2007,171367.35477505918,173311.0876460768,159500.0
717,20.0,186641.26585577757,10000.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,189050.0684931507,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,6.0,1973.0,2000,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,3,1,182896.38943028485,1178.0,1178.0,1,3.0,1.0,3,5.0,7,2,11,2008,171367.35477505918,173311.0876460768,157000.0
718,60.0,186641.26585577757,10542.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,297854.15853658534,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,1993.0,1994,206094.0541958042,176563.76987447697,147215.9781553398,211477.5,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1325.0,2418.0,2,3.0,1.0,3,9.0,7,2,8,2008,171367.35477505918,173311.0876460768,340037.5
719,20.0,186641.26585577757,9920.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,6.0,1969.0,1969,170094.8115687993,176563.76987447697,159924.63513513515,168112.38732394367,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,971.0,971.0,1,3.0,1.0,2,5.0,7,2,5,2006,171367.35477505918,173311.0876460768,128500.0
720,120.0,186641.26585577757,6563.0,177526.0560522696,200291.10640495867,201440.97222222222,177358.8269362577,213260.81914893616,1,275573.5,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,8.0,5.0,1985.0,1985,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,3,2,217630.31607418857,178375.568627451,2,1,182896.38943028485,1742.0,1742.0,2,2.0,1.0,3,5.0,7,2,12,2006,171367.35477505918,173311.0876460768,275000.0
721,120.0,125457.08256880734,4426.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,6.0,5.0,2004.0,2004,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,848.0,848.0,1,1.0,1.0,3,3.0,7,2,5,2010,171367.35477505918,173311.0876460768,143000.0
722,20.0,186641.26585577757,8120.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,4.0,7.0,1970.0,1970,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,3,149508.12223974764,178375.568627451,4,1,182896.38943028485,864.0,864.0,1,3.0,1.0,2,5.0,7,2,7,2009,171367.35477505918,173311.0876460768,124500.0
723,50.0,186641.26585577757,8172.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,128219.7,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,4.0,6.0,1954.0,1972,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,997.0,1470.0,2,4.0,1.0,2,7.0,7,2,5,2008,171367.35477505918,173311.0876460768,135000.0
724,20.0,186641.26585577757,13286.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,128219.7,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,9.0,5.0,2007.0,2008,206094.0541958042,176563.76987447697,217102.38524590165,217920.75833333333,4,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1698.0,1698.0,2,3.0,1.0,4,8.0,7,2,2,2009,171367.35477505918,173311.0876460768,320000.0
725,20.0,186641.26585577757,6960.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,4.0,6.0,1970.0,1970,170094.8115687993,176563.76987447697,159924.63513513515,168112.38732394367,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,864.0,864.0,1,3.0,1.0,3,5.0,7,2,11,2009,171367.35477505918,173311.0876460768,120500.0
726,20.0,186641.26585577757,17673.5,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,177408.80608365018,2,208419.08823529413,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,6.0,7.5,1988.0,2007,206094.0541958042,176563.76987447697,147215.9781553398,168112.38732394367,3,3,149508.12223974764,178375.568627451,4,1,182896.38943028485,1680.0,1680.0,2,3.0,1.0,3,5.0,7,2,12,2009,171367.35477505918,173311.0876460768,222000.0
727,20.0,186641.26585577757,7314.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,2007.0,2007,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1232.0,1232.0,2,2.0,1.0,3,6.0,7,2,2,2009,171367.35477505918,173311.0876460768,194500.0
728,90.0,186641.26585577757,11475.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,145825.02444444445,180544.67460317462,177573.58892733563,133541.07692307694,173044.18112947658,5.0,5.0,1958.0,1958,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1776.0,1776.0,2,4.0,1.0,2,9.0,7,2,7,2009,143973.2558139535,142517.09405940594,110000.0
729,30.0,125457.08256880734,6240.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,100123.78378378379,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,4.0,5.0,1925.0,1950,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,149508.12223974764,178375.568627451,2,1,122196.89361702128,848.0,1208.0,1,2.0,1.0,2,5.0,7,2,1,2009,171367.35477505918,173311.0876460768,103000.0
730,120.0,186641.26585577757,5389.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,275573.5,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,8.0,5.0,1995.0,1996,170094.8115687993,176563.76987447697,217102.38524590165,217920.75833333333,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1616.0,1616.0,2,2.0,1.0,3,5.0,7,2,3,2010,171367.35477505918,173311.0876460768,236500.0
731,80.0,186641.26585577757,9590.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,177408.80608365018,2,239529.3552631579,180544.67460317462,177573.58892733563,181533.3168032787,166627.03846153847,7.0,5.0,2003.0,2003,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1146.0,1146.0,2,3.0,1.0,3,6.0,7,2,5,2007,171367.35477505918,173311.0876460768,187500.0
732,60.0,186641.26585577757,11404.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,1998.0,1999,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1153.0,2031.0,2,3.0,1.0,3,8.0,7,2,7,2008,171367.35477505918,173311.0876460768,222500.0
733,20.0,186641.26585577757,10000.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,136793.13513513515,142475.4814814815,177573.58892733563,181533.3168032787,173044.18112947658,5.0,6.0,1961.0,1983,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,1144.0,1144.0,1,3.0,1.0,2,6.0,7,2,3,2009,171367.35477505918,173311.0876460768,131400.0
734,20.0,186641.26585577757,8978.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,177408.80608365018,2,136793.13513513515,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,5.0,1968.0,1968,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,217630.31607418857,178375.568627451,2,1,182896.38943028485,948.0,948.0,1,3.0,1.0,2,6.0,7,2,5,2007,171367.35477505918,149600.0,108000.0
735,75.0,125457.08256880734,10800.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,157354.54545454544,7.0,7.0,1914.0,1970,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,131366.67465753425,164689.80555555556,1,0,182896.38943028485,880.0,1768.0,1,2.0,1.0,2,6.0,7,0,10,2006,171367.35477505918,173311.0876460768,163000.0
736,90.0,186641.26585577757,8544.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,133541.07692307694,173044.18112947658,3.0,4.0,1950.0,1950,170094.8115687993,176563.76987447697,159813.0,158224.8,2,2,149508.12223974764,178375.568627451,3,0,107675.44444444444,1040.0,1040.0,2,2.0,1.0,2,6.0,7,2,7,2006,171367.35477505918,173311.0876460768,93500.0
737,60.0,186641.26585577757,10463.0,177526.0560522696,200291.10640495867,220184.57,177358.8269362577,213260.81914893616,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,2005.0,2005,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,901.0,1801.0,2,3.0,1.0,3,8.0,7,2,6,2006,171367.35477505918,173311.0876460768,239900.0
738,90.0,186641.26585577757,10800.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,128219.7,180544.67460317462,177573.58892733563,133541.07692307694,173044.18112947658,5.0,5.0,1987.0,1988,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1200.0,1200.0,3,3.0,1.0,2,5.0,7,2,3,2009,171367.35477505918,165788.875,179000.0
739,60.0,186641.26585577757,9313.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,2004.0,2004,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,864.0,1728.0,2,3.0,1.0,3,7.0,7,2,4,2009,171367.35477505918,173311.0876460768,190000.0
740,70.0,125457.08256880734,9600.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,5.0,7.0,1910.0,2002,170094.8115687993,176563.76987447697,147215.9781553398,154805.59210526315,2,3,131366.67465753425,178375.568627451,4,1,182896.38943028485,768.0,1432.0,2,2.0,1.0,2,7.0,7,2,5,2007,171367.35477505918,142517.09405940594,132000.0
741,20.0,186641.26585577757,6768.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,136793.13513513515,142475.4814814815,177573.58892733563,181533.3168032787,173044.18112947658,6.0,7.5,1961.0,1996,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,2,3,149508.12223974764,178375.568627451,3,1,182896.38943028485,912.0,912.0,1,3.0,1.0,3,5.0,7,2,5,2008,171367.35477505918,173311.0876460768,142000.0
742,20.0,186641.26585577757,8450.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,186555.7966101695,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,2000.0,2001,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1349.0,1349.0,2,3.0,1.0,2,6.0,7,2,12,2007,171367.35477505918,173311.0876460768,179000.0
743,80.0,186641.26585577757,12886.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,136793.13513513515,180544.67460317462,177573.58892733563,181533.3168032787,166627.03846153847,5.0,6.0,1963.0,1999,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,1464.0,1464.0,2,3.0,1.0,2,6.0,5,2,10,2009,171367.35477505918,173311.0876460768,175000.0
744,120.0,186641.26585577757,5395.0,177526.0560522696,200291.10640495867,220184.57,177358.8269362577,174008.3174904943,2,275573.5,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,8.0,5.0,1993.0,1993,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,3,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,1337.0,1337.0,2,2.0,1.0,3,5.0,7,2,10,2008,171367.35477505918,173311.0876460768,180000.0
745,60.0,186641.26585577757,8963.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,189050.0684931507,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,7.5,1976.0,1996,206094.0541958042,176563.76987447697,208407.1941747573,208990.51785714287,4,3,149508.12223974764,178375.568627451,4,1,182896.38943028485,1175.0,2715.0,3,4.0,1.0,3,10.0,7,2,7,2008,171367.35477505918,173311.0876460768,299800.0
746,60.0,186641.26585577757,8795.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,2000.0,2000,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,980.0,2256.0,2,4.0,1.0,3,8.0,7,2,4,2009,171367.35477505918,173311.0876460768,236000.0
747,70.0,125457.08256880734,11700.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,177408.80608365018,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,7.0,1885.0,2003,180568.42857142858,176563.76987447697,159813.0,154329.67307692306,3,2,165959.16666666666,164689.80555555556,2,0,182896.38943028485,1320.0,2640.0,1,4.0,1.0,3,8.0,7,0,5,2009,171367.35477505918,173311.0876460768,265979.0
748,20.0,186641.26585577757,10593.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,297854.15853658534,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,1996.0,1996,206094.0541958042,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1720.0,1720.0,2,3.0,1.0,3,7.0,7,2,3,2010,171367.35477505918,173311.0876460768,260400.0
749,50.0,186641.26585577757,8405.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,128219.7,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,4.0,3.5,1945.0,1950,170094.8115687993,176563.76987447697,148734.88461538462,154805.59210526315,2,2,107365.625,92100.0,2,0,107675.44444444444,1088.0,1529.0,2,4.0,1.0,2,9.0,4,0,4,2009,171367.35477505918,173311.0876460768,98000.0
750,50.0,125457.08256880734,8800.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,4.0,7.0,1910.0,2004,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,131366.67465753425,178375.568627451,3,1,182896.38943028485,792.0,1140.0,1,3.0,1.0,2,7.0,5,0,6,2010,171367.35477505918,173311.0876460768,96500.0
751,60.0,186641.26585577757,7750.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,192380.29746835443,181205.75,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,2003.0,2003,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,660.0,1320.0,2,3.0,1.0,3,6.0,7,2,8,2007,171367.35477505918,173311.0876460768,162000.0
752,20.0,186641.26585577757,9236.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,6.0,5.0,1997.0,1997,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,3,217630.31607418857,178375.568627451,4,1,182896.38943028485,1494.0,1494.0,2,3.0,1.0,3,6.0,7,2,7,2006,171367.35477505918,173311.0876460768,217000.0
753,60.0,186641.26585577757,10240.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,288322.5779220779,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,2005.0,2005,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,1038.0,2098.0,2,3.0,1.0,4,8.0,7,2,3,2006,171367.35477505918,173311.0876460768,275500.0
